Listing_ID,Type,Address,Price,Price_Per_M2,Area,Rooms,Bathrooms,Floor,Year_Built,Finish,View,Seller_Type,Amenities,Description,Link,Amenities_Count,Is_Installments
EG-6901834,Commercial,cairo nasr city abbas el akkad,45000000.0,45000.0,1000.0,,,1.0,2024.0,1,Main Street,Broker,,Commercial For sale in Abbas El Akkad St. with size 1000 M² View Main Street,https://aqarmap.com.eg/en/listing/6901834-for-sale-cairo-nasr-city-abbas-el-akkad/,0,0
EG-6899919,Apartment,cairo new cairo compounds life wise erg,3760000.0,44235.0,85.0,1 rooms,1 bathroom,1.0,2029.0,0,Garden,Broker,"Elevator, Water Meter, Security, Garden, Balcony","Finish:Without Finish 85 M² View Garden, first floor, one rooms, one baths in Life Wise - ERG",https://aqarmap.com.eg/en/listing/6899919-for-sale-cairo-new-cairo-compounds-life-wise-erg/,5,1
EG-6893295,Apartment,cairo new cairo bait el watan third neighborhood,5000000.0,20833.0,240.0,3 rooms,3 bathroom,1.0,2026.0,1,Garden,Developer,"Elevator, Parking, Garden, Balcony",استلم واسكن في قلب المربع الذهبي شقة 240م بتصميم 'فيلا' على بعد 200 متر فقط من بالم هيلز وماونتن فيو,https://aqarmap.com.eg/en/listing/6893295-for-sale-cairo-new-cairo-bait-el-watan-third-neighborhood/,4,1
EG-6901903,Villa,alexandria king maryot compounds alex west,46373747.0,102597.0,452.0,10 rooms,4 bathroom,,2028.0,1,Main Street,Broker,,فيلا ستاندالون فاخرة في اليكس ويست الإسكندرية 452م,https://aqarmap.com.eg/en/listing/6901903-for-sale-alexandria-king-maryot-compounds-alex-west/,0,1
EG-6901719,Office,cairo new administrative capital r7 wy twrz,23500000.0,500000.0,47.0,,,0.0,2028.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6901719-for-sale-cairo-new-administrative-capital-r7-wy-twrz/,0,1
EG-6901456,Apartment,cairo new cairo lrhb city mtdd lrhb phase 8,5000000.0,55556.0,90.0,2 rooms,1 bathroom,0.0,2026.0,1,Side Street,Broker,"Water Meter, Natural Gas, Electricity Meter, Security, Balcony","Finish:Super lux 90 M² View Side Street, first floor, two rooms, one baths in Phase 8",https://aqarmap.com.eg/en/listing/6901456-for-sale-cairo-new-cairo-lrhb-city-mtdd-lrhb-phase-8/,5,0
EG-6901663,Office,cairo new cairo 90th street south teseen st,25560000.0,180000.0,142.0,3 rooms,2 bathroom,4.0,2020.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Parking",مكتب للبيع إداري 142م بالتكييفات برايم لوكيشن في التجمع الخامس,https://aqarmap.com.eg/en/listing/6901663-for-sale-cairo-new-cairo-90th-street-south-teseen-st/,4,0
EG-6901632,Villa,cairo new administrative capital r8 qamari compound new event,8485000.0,37711.0,225.0,4 rooms,2 bathroom,,2026.0,1,Main Street,Broker,,كمبوند قماري العاصمة الإدارية الجديدة,https://aqarmap.com.eg/en/listing/6901632-for-sale-cairo-new-administrative-capital-r8-qamari-compound-new-event/,0,1
EG-6901496,Medical,cairo el sheikh zayed city lhy lsb shr,7480000.0,88000.0,85.0,1 rooms,1 bathroom,2.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901496-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901714,Apartment,cairo new administrative capital r8 qamari compound new event,5431920.0,34820.0,156.0,3 rooms,2 bathroom,8.0,2030.0,1,Main Street,Broker,"Elevator, Security, Parking, Garden, Balcony",شقه للبيع لقطه بالعاصمه الاداريه R8 New event,https://aqarmap.com.eg/en/listing/6901714-for-sale-cairo-new-administrative-capital-r8-qamari-compound-new-event/,5,1
EG-6901694,Apartment,red sea hurghada resorts mjwysh,4175600.0,57200.0,73.0,1 rooms,1 bathroom,2.0,2028.0,1,Pool,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Apartments For sale with size 73 M² Super lux View Pool, second floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901694-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901670,Apartment,red sea hurghada resorts mjwysh,4015000.0,55000.0,73.0,1 rooms,1 bathroom,2.0,2028.0,1,Sea View,Broker,"Elevator, Water Meter, Security, Swimming Pool, Garden, Balcony",استثمر غرفة وصالة 73 م بإطلالة البحر وقرب البحر,https://aqarmap.com.eg/en/listing/6901670-for-sale-red-sea-hurghada-resorts-mjwysh/,6,1
EG-6901661,Apartment,red sea hurghada resorts mjwysh,2992000.0,44000.0,68.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",Apartments For sale in Magawish Resort with size 68 M² View Back,https://aqarmap.com.eg/en/listing/6901661-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901535,Apartment,red sea hurghada resorts,3358000.0,46000.0,73.0,1 rooms,1 bathroom,2.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Finish:Super lux 73 M² View Back, second floor, one rooms, one baths in Magawish Resort",https://aqarmap.com.eg/en/listing/6901535-for-sale-red-sea-hurghada-resorts/,5,1
EG-6901639,Apartment,red sea hurghada resorts mjwysh,3325333.0,48902.0,68.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Finish:Super lux 68 M² View Back, first floor, one rooms, one baths in Magawish Resort",https://aqarmap.com.eg/en/listing/6901639-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901490,Apartment,red sea hurghada resorts,3480000.0,51176.0,68.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Super lux Apartments in Magawish Resort with size 68 M² View Back Super lux, first floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901490-for-sale-red-sea-hurghada-resorts/,5,1
EG-6901418,Apartment,cairo new cairo compounds loaloat new cairo,2600000.0,17105.0,152.0,3 rooms,2 bathroom,1.0,2026.0,1,Garden,Broker,Garden,Apartment for sale in Luluat El Tagamoa Compound,https://aqarmap.com.eg/en/listing/6901418-for-sale-cairo-new-cairo-compounds-loaloat-new-cairo/,1,0
EG-6901602,Apartment,cairo new cairo compounds villette kmbwnd sky kwndwz swdyk villette,12500000.0,77160.0,162.0,2 rooms,3 bathroom,3.0,2020.0,1,Garden,Broker,Garden,Apartment for Sale in Sodic Villette – New Cairo,https://aqarmap.com.eg/en/listing/6901602-for-sale-cairo-new-cairo-compounds-villette-kmbwnd-sky-kwndwz-swdyk-villette/,1,0
EG-6901716,Commercial,cairo el maadi compounds reve du nil tower novara,4000000.0,160000.0,25.0,,,1.0,2026.0,1,Main Street,Broker,"Water Meter, Security, Parking, Garden",Shops For sale in Reve Du Nil Tower - Novara with size 25 M² View Main Street,https://aqarmap.com.eg/en/listing/6901716-for-sale-cairo-el-maadi-compounds-reve-du-nil-tower-novara/,4,1
EG-6901702,Office,cairo el maadi compounds rayhanah plaza,5000000.0,37037.0,135.0,3 rooms,2 bathroom,4.0,2020.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Parking","Offices in Rayhanah Plaza - Morshedy Group with size 135 M² View Main Street Extra super lux, fourth floor, three rooms, two baths",https://aqarmap.com.eg/en/listing/6901702-for-sale-cairo-el-maadi-compounds-rayhanah-plaza/,4,0
EG-6901580,Apartment,cairo el maadi compounds kmbwnd wn qtmyh m mr lmrshdy,5400000.0,28421.0,190.0,3 rooms,3 bathroom,9.0,2025.0,1,Pool,Broker,,اسم المشروع : وان قطامية - معمار المرشدي - طريق دائري المعاديالمساحة : 190 م,https://aqarmap.com.eg/en/listing/6901580-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,0,0
EG-6901491,Medical,cairo el sheikh zayed city lhy lsb shr,8188000.0,92000.0,89.0,1 rooms,1 bathroom,2.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901491-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901659,Apartment,cairo new cairo compounds lakeview residence,12000000.0,93750.0,128.0,2 rooms,2 bathroom,0.0,2020.0,1,Garden,Broker,Garden,Apartment for sale in Compound Lake View Residence New Cairo,https://aqarmap.com.eg/en/listing/6901659-for-sale-cairo-new-cairo-compounds-lakeview-residence/,1,0
EG-6901570,Apartment,cairo el maadi compounds bavaria town,6500000.0,29545.0,220.0,3 rooms,3 bathroom,4.0,2025.0,1,Main Street,Broker,,"""شقة للبيع بكمباوند : بافاريا تاون معمار المرشدي المساحه :220 م",https://aqarmap.com.eg/en/listing/6901570-for-sale-cairo-el-maadi-compounds-bavaria-town/,0,0
EG-6901486,Medical,cairo el sheikh zayed city lhy lsb shr,7008000.0,96000.0,73.0,1 rooms,1 bathroom,2.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901486-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901616,Apartment,red sea hurghada resorts mjwysh,4231167.0,57961.0,73.0,1 rooms,1 bathroom,1.0,2028.0,1,Pool,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Apartments 73 M² Super lux View Pool, first floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901616-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901559,Villa,cairo el maadi compounds tabarak city maadi heights tabarak city,27000000.0,66667.0,405.0,4 rooms,5 bathroom,,2025.0,1,Main Street,Broker,,فيلا ستاند الون مميزه جدا للبيع بكمبوند معادي هايتس تبارك405م مبانى بخلاف البيزمينت,https://aqarmap.com.eg/en/listing/6901559-for-sale-cairo-el-maadi-compounds-tabarak-city-maadi-heights-tabarak-city/,0,0
EG-6901480,Medical,cairo el sheikh zayed city lhy lsb shr,6132000.0,84000.0,73.0,1 rooms,1 bathroom,2.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901480-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901605,Apartment,red sea hurghada resorts mjwysh,3060000.0,45000.0,68.0,1 rooms,1 bathroom,2.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Apartments For sale with size 68 M² Super lux View Back, second floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901605-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901474,Medical,cairo el sheikh zayed city lhy lsb shr,6888000.0,84000.0,82.0,1 rooms,1 bathroom,3.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901474-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901586,Apartment,red sea hurghada resorts mjwysh,3285000.0,45000.0,73.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Apartments For sale with size 73 M² Super lux View Back, first floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901586-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901465,Medical,cairo el sheikh zayed city lhy lsb shr,7728000.0,84000.0,92.0,1 rooms,1 bathroom,2.0,2030.0,1,Main Street,Broker,,"Clinic for sale in NAL Mall, El Sheikh Zayed Two minutes from Al Ahly Club, two minutes from the Desert Road and the Sheikh Zayed entrance",https://aqarmap.com.eg/en/listing/6901465-for-sale-cairo-el-sheikh-zayed-city-lhy-lsb-shr/,0,1
EG-6901572,Apartment,red sea hurghada resorts mjwysh,3402667.0,50039.0,68.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Super lux Apartments in Magawish Resort with size 68 M² View Back Super lux, first floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901572-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901563,Apartment,cairo new cairo compounds amorada park view compound afaaq,13500000.0,72581.0,186.0,3 rooms,3 bathroom,3.0,2026.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Apartments 186 M² Extra super lux View Main Street, third floor, three rooms, three baths",https://aqarmap.com.eg/en/listing/6901563-for-sale-cairo-new-cairo-compounds-amorada-park-view-compound-afaaq/,5,0
EG-6901552,Apartment,red sea hurghada resorts mjwysh,3534667.0,48420.0,73.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony",Apartments For sale in Magawish Resort with size 73 M² View Back,https://aqarmap.com.eg/en/listing/6901552-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901468,Apartment,cairo el maadi compounds kmbwnd wn qtmyh m mr lmrshdy,3700000.0,35577.0,104.0,2 rooms,1 bathroom,7.0,2025.0,1,Pool,Broker,,Project Name: One Katameya - Memaar Al Morshedy - Maadi Ring Road,https://aqarmap.com.eg/en/listing/6901468-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,0,0
EG-6901642,Office,cairo new cairo compounds cairo festival city cairo festival city mall cfc mall,21120000.0,220000.0,96.0,3 rooms,1 bathroom,3.0,2020.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Parking, Garden","Extra super lux Offices in Northern 90th St. with size 96 M² View Main Street Extra super lux, third floor, three rooms, one baths",https://aqarmap.com.eg/en/listing/6901642-for-sale-cairo-new-cairo-compounds-cairo-festival-city-cairo-festival-city-mall-cfc-mall/,5,0
EG-6901699,Apartment,cairo new administrative capital r7 wy twrz,7700000.0,50000.0,154.0,3 rooms,2 bathroom,3.0,2026.0,1,Main Street,Broker,,,https://aqarmap.com.eg/en/listing/6901699-for-sale-cairo-new-administrative-capital-r7-wy-twrz/,0,1
EG-6901433,Commercial,cairo el shorouk compounds myrkdw mwl swq llttwyr,5330000.0,166563.0,32.0,,,0.0,2026.0,1,Main Street,Broker,,Details about Mercado Mall El Shorouk,https://aqarmap.com.eg/en/listing/6901433-for-sale-cairo-el-shorouk-compounds-myrkdw-mwl-swq-llttwyr/,0,1
EG-6901579,Apartment,cairo new cairo madinaty eighth zone buildings madinaty b 8,11956000.0,88563.0,135.0,3 rooms,2 bathroom,2.0,2020.0,1,Main Street,Broker,,Apartment For sale in Madinaty - B 8,https://aqarmap.com.eg/en/listing/6901579-for-sale-cairo-new-cairo-madinaty-eighth-zone-buildings-madinaty-b-8/,0,0
EG-6901566,Office,zalink mall hamat,3610000.0,95000.0,38.0,1 rooms,1 bathroom,6.0,2029.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Parking, Garden","Offices For sale with size 38 M² Super lux View Main Street, sixth floor, one rooms, one baths",https://aqarmap.com.eg/en/listing/6901566-for-sale-zalink-mall-hamat/,5,1
EG-6901547,Apartment,cairo new cairo compounds fifth square,12500000.0,80645.0,155.0,3 rooms,2 bathroom,3.0,2020.0,1,Garden,Broker,Garden,Sky Loft for sale in Compound Fifth Square Marasem New Cairo,https://aqarmap.com.eg/en/listing/6901547-for-sale-cairo-new-cairo-compounds-fifth-square/,1,1
EG-6901619,Apartment,cairo new administrative capital r7 oia,4000000.0,32000.0,125.0,2 rooms,2 bathroom,8.0,2025.0,1,Main Street,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Extra super lux Apartments in OIA Compound - Edge Holding with size 125 M² View Main Street Extra super lux, eighth floor, two rooms, two baths",https://aqarmap.com.eg/en/listing/6901619-for-sale-cairo-new-administrative-capital-r7-oia/,5,1
EG-6901522,Apartment,red sea hurghada resorts mjwysh,3128000.0,46000.0,68.0,1 rooms,1 bathroom,2.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Finish:Super lux 68 M² View Back, second floor, one rooms, one baths in Magawish Resort",https://aqarmap.com.eg/en/listing/6901522-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
EG-6901550,Apartment,cairo el maadi compounds kattameya gate compound memaar al morshedy,4600000.0,21495.0,214.0,4 rooms,4 bathroom,5.0,2026.0,0,Main Street,Broker,,Project Name: Katameya Gate - Memaar Al Morshedy - Maadi Ring Road at the intersection with Ain Sokhna Road,https://aqarmap.com.eg/en/listing/6901550-for-sale-cairo-el-maadi-compounds-kattameya-gate-compound-memaar-al-morshedy/,0,0
EG-6901689,Office,cairo new administrative capital r8 sage lakes residence squares,18961800.0,63206.0,300.0,4 rooms,5 bathroom,,2030.0,1,Lake,Broker,,,https://aqarmap.com.eg/en/listing/6901689-for-sale-cairo-new-administrative-capital-r8-sage-lakes-residence-squares/,0,1
EG-6901414,Apartment,cairo new administrative capital mntq lmstthmryn blw fyrt,8635000.0,62122.0,139.0,2 rooms,2 bathroom,7.0,2026.0,1,Garden,Broker,Garden,Blue Vert Compound in New Administrative Capital,https://aqarmap.com.eg/en/listing/6901414-for-sale-cairo-new-administrative-capital-mntq-lmstthmryn-blw-fyrt/,1,1
EG-6901408,Apartment,red sea hurghada city el hadba sheraton st,2679600.0,46200.0,58.0,1 rooms,1 bathroom,4.0,2029.0,1,Other,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Finish:Super lux 58 M² View Other, fourth floor, one rooms, one baths in Sheraton St.",https://aqarmap.com.eg/en/listing/6901408-for-sale-red-sea-hurghada-city-el-hadba-sheraton-st/,5,1
EG-6901555,Apartment,cairo el maadi compounds kmbwnd wn qtmyh m mr lmrshdy,5500000.0,35484.0,155.0,3 rooms,2 bathroom,2.0,2025.0,1,Main Street,Broker,,Project Name: One Kattameya - Maamar Al Morshedy - Maadi Ring Road,https://aqarmap.com.eg/en/listing/6901555-for-sale-cairo-el-maadi-compounds-kmbwnd-wn-qtmyh-m-mr-lmrshdy/,0,0
EG-6901681,Apartment,cairo new administrative capital r8 sage lakes residence squares,4048333.0,37485.0,108.0,2 rooms,2 bathroom,0.0,2030.0,1,Side Street,Broker,Garden,,https://aqarmap.com.eg/en/listing/6901681-for-sale-cairo-new-administrative-capital-r8-sage-lakes-residence-squares/,1,1
EG-6901508,Apartment,red sea hurghada resorts mjwysh,3615000.0,49521.0,73.0,1 rooms,1 bathroom,1.0,2028.0,1,Back,Broker,"Elevator, Water Meter, Security, Swimming Pool, Balcony","Finish:Super lux 73 M² View Back, first floor, one rooms, one baths in Magawish Resort",https://aqarmap.com.eg/en/listing/6901508-for-sale-red-sea-hurghada-resorts-mjwysh/,5,1
